, ,aya,sura,ء,آ,أ,ؤ,إ,ئ,ا,ب,ة,ت,ث,ج,ح,خ,د,ذ,ر,ز,س,ش,ص,ض,ط,ظ,ع,غ,ف,ق,ك,ل,م,ن,ه,و,ى,ي,ً,ٌ,ٍ,َ,ُ,ِ,ّ,ْ,sum_letters,num_words,alef,hamza,all_ta,all_ya,all_waw
3593,5.0,61,33,0.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,3.0,2.0,3.0,0.0,5.0,0.0,3.0,1.0,0.0,0.0,7.0,7.0,5.0,1.0,3.0,58.0,6.0,7.0,0.0,3.0,3.0,5.0
3594,11.0,62,33,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,10.0,1.0,5.0,2.0,2.0,0.0,3.0,1.0,0.0,0.0,15.0,3.0,9.0,5.0,5.0,81.0,12.0,5.0,0.0,4.0,3.0,2.0
3595,14.0,63,33,0.0,0.0,1.0,0.0,1.0,0.0,11.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,3.0,10.0,3.0,5.0,2.0,2.0,0.0,4.0,1.0,0.0,0.0,23.0,7.0,8.0,6.0,5.0,112.0,15.0,13.0,0.0,3.0,4.0,2.0
3596,6.0,64,33,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,5.0,1.0,3.0,2.0,1.0,0.0,2.0,1.0,0.0,0.0,14.0,1.0,4.0,3.0,2.0,54.0,7.0,6.0,0.0,0.0,2.0,1.0
3597,7.0,65,33,0.0,0.0,1.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0,1.0,3.0,0.0,5.0,3.0,0.0,0.0,12.0,1.0,6.0,1.0,0.0,56.0,8.0,8.0,0.0,0.0,5.0,3.0
3598,11.0,66,33,0.0,0.0,2.0,0.0,0.0,0.0,9.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,0.0,8.0,2.0,5.0,3.0,7.0,0.0,5.0,0.0,0.0,0.0,22.0,9.0,2.0,4.0,5.0,97.0,12.0,11.0,0.0,2.0,5.0,7.0
3599,7.0,67,33,1.0,0.0,2.0,0.0,1.0,0.0,12.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,24.0,3.0,2.0,4.0,1.0,80.0,8.0,15.0,1.0,1.0,1.0,4.0
3600,7.0,68,33,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,3.0,5.0,2.0,1.0,0.0,2.0,2.0,0.0,0.0,12.0,1.0,7.0,1.0,8.0,68.0,8.0,7.0,1.0,1.0,2.0,1.0
3601,16.0,69,33,0.0,2.0,2.0,0.0,0.0,0.0,15.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,3.0,8.0,4.0,6.0,5.0,8.0,1.0,5.0,1.0,0.0,0.0,28.0,8.0,6.0,7.0,2.0,123.0,17.0,20.0,2.0,1.0,5.0,8.0
3602,8.0,70,33,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,1.0,2.0,2.0,6.0,0.0,4.0,2.0,0.0,0.0,13.0,5.0,2.0,4.0,1.0,67.0,9.0,12.0,1.0,1.0,4.0,6.0
3603,13.0,71,33,0.0,0.0,1.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,1.0,4.0,1.0,4.0,7.0,7.0,2.0,2.0,6.0,0.0,4.0,2.0,0.0,0.0,21.0,10.0,5.0,1.0,12.0,110.0,14.0,6.0,0.0,0.0,4.0,6.0
3604,17.0,72,33,0.0,0.0,5.0,0.0,3.0,0.0,18.0,2.0,1.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,11.0,6.0,12.0,5.0,7.0,1.0,2.0,2.0,0.0,0.0,41.0,4.0,9.0,3.0,14.0,165.0,18.0,27.0,0.0,2.0,2.0,7.0
3605,14.0,73,33,0.0,0.0,0.0,2.0,0.0,0.0,17.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,14.0,9.0,8.0,3.0,8.0,1.0,6.0,2.0,0.0,0.0,27.0,12.0,15.0,4.0,10.0,163.0,15.0,18.0,2.0,4.0,6.0,8.0
3606,16.0,1,34,0.0,1.0,1.0,0.0,0.0,0.0,12.0,1.0,1.0,1.0,0.0,0.0,3.0,2.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,12.0,6.0,0.0,4.0,5.0,0.0,6.0,0.0,0.0,0.0,20.0,7.0,12.0,3.0,9.0,118.0,17.0,14.0,1.0,2.0,6.0,5.0
3607,17.0,2,34,1.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,7.0,9.0,3.0,3.0,6.0,0.0,8.0,0.0,0.0,0.0,23.0,11.0,9.0,2.0,8.0,121.0,18.0,12.0,1.0,0.0,8.0,6.0
3608,31.0,3,34,0.0,0.0,5.0,0.0,1.0,0.0,20.0,7.0,2.0,6.0,1.0,0.0,0.0,0.0,0.0,3.0,6.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,4.0,2.0,4.0,3.0,5.0,18.0,6.0,6.0,1.0,7.0,1.0,10.0,0.0,0.0,3.0,46.0,11.0,18.0,7.0,14.0,222.0,32.0,27.0,0.0,8.0,10.0,7.0
3609,9.0,4,34,0.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,7.0,5.0,2.0,1.0,5.0,0.0,4.0,0.0,3.0,0.0,17.0,4.0,10.0,2.0,4.0,90.0,10.0,8.0,2.0,2.0,4.0,5.0
3610,10.0,5,34,0.0,1.0,2.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,1.0,3.0,0.0,5.0,0.0,2.0,1.0,16.0,3.0,9.0,1.0,4.0,82.0,11.0,9.0,2.0,1.0,5.0,3.0
3611,15.0,6,34,0.0,0.0,2.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,10.0,3.0,3.0,2.0,5.0,2.0,8.0,0.0,0.0,0.0,21.0,4.0,15.0,4.0,9.0,119.0,16.0,14.0,0.0,1.0,8.0,5.0
3612,15.0,7,34,0.0,0.0,0.0,0.0,2.0,1.0,4.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,4.0,5.0,9.0,7.0,4.0,1.0,2.0,1.0,4.0,0.0,0.0,4.0,21.0,13.0,7.0,7.0,7.0,120.0,16.0,7.0,1.0,1.0,4.0,2.0
3613,15.0,8,34,0.0,1.0,2.0,1.0,0.0,0.0,10.0,6.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,12.0,2.0,4.0,2.0,2.0,2.0,4.0,1.0,1.0,0.0,22.0,2.0,16.0,4.0,6.0,118.0,16.0,15.0,2.0,3.0,4.0,2.0
3614,28.0,9,34,2.0,1.0,6.0,0.0,3.0,0.0,10.0,4.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3.0,0.0,5.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,5.0,1.0,3.0,12.0,12.0,9.0,4.0,4.0,1.0,8.0,2.0,0.0,2.0,38.0,5.0,21.0,4.0,21.0,198.0,29.0,21.0,3.0,1.0,8.0,4.0
3615,12.0,10,34,0.0,1.0,2.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,7.0,2.0,3.0,2.0,6.0,0.0,5.0,1.0,0.0,0.0,25.0,4.0,5.0,4.0,5.0,97.0,13.0,12.0,1.0,1.0,5.0,6.0
3616,11.0,11,34,0.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,0.0,5.0,4.0,3.0,0.0,4.0,0.0,3.0,1.0,1.0,1.0,15.0,2.0,10.0,3.0,6.0,90.0,12.0,11.0,0.0,2.0,3.0,4.0
3617,26.0,12,34,0.0,0.0,2.0,0.0,1.0,0.0,11.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,8.0,1.0,3.0,2.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,9.0,9.0,14.0,9.0,7.0,0.0,9.0,0.0,2.0,0.0,38.0,10.0,21.0,5.0,21.0,204.0,27.0,14.0,0.0,0.0,9.0,7.0
3618,18.0,13,34,1.0,1.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,2.0,1.0,2.0,1.0,0.0,4.0,0.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,3.0,9.0,7.0,4.0,1.0,11.0,0.0,7.0,1.0,1.0,3.0,32.0,10.0,10.0,1.0,6.0,151.0,19.0,16.0,2.0,2.0,7.0,11.0
3619,26.0,14,34,0.0,0.0,4.0,0.0,1.0,0.0,17.0,5.0,1.0,6.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,1.0,2.0,16.0,10.0,8.0,5.0,6.0,1.0,7.0,0.0,0.0,0.0,45.0,10.0,13.0,8.0,18.0,203.0,27.0,23.0,0.0,7.0,7.0,6.0
3620,19.0,15,34,0.0,1.0,0.0,0.0,1.0,0.0,6.0,5.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,5.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,5.0,6.0,6.0,7.0,2.0,6.0,0.0,5.0,0.0,5.0,3.0,27.0,7.0,12.0,4.0,9.0,141.0,20.0,8.0,1.0,4.0,5.0,6.0
3621,15.0,16,34,1.0,0.0,4.0,0.0,0.0,0.0,5.0,2.0,0.0,3.0,1.0,2.0,0.0,1.0,2.0,1.0,4.0,0.0,3.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,2.0,1.0,1.0,9.0,6.0,6.0,3.0,5.0,0.0,7.0,0.0,0.0,6.0,31.0,4.0,9.0,3.0,18.0,146.0,16.0,9.0,1.0,3.0,7.0,5.0
3622,7.0,17,34,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,4.0,2.0,2.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,14.0,4.0,4.0,1.0,4.0,62.0,8.0,7.0,0.0,0.0,2.0,3.0
3623,16.0,18,34,0.0,1.0,1.0,0.0,0.0,0.0,15.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,1.0,6.0,3.0,7.0,5.0,5.0,2.0,12.0,3.0,0.0,0.0,33.0,4.0,9.0,4.0,8.0,143.0,17.0,19.0,1.0,2.0,12.0,5.0
3624,18.0,19,34,0.0,1.0,3.0,0.0,1.0,0.0,12.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,4.0,8.0,7.0,7.0,3.0,5.0,0.0,4.0,0.0,0.0,4.0,39.0,10.0,8.0,7.0,9.0,164.0,19.0,17.0,1.0,1.0,4.0,5.0
3625,9.0,20,34,0.0,0.0,0.0,1.0,2.0,0.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,3.0,0.0,5.0,4.0,4.0,3.0,2.0,0.0,4.0,1.0,0.0,0.0,17.0,5.0,8.0,4.0,6.0,86.0,10.0,6.0,1.0,1.0,4.0,2.0
3626,20.0,21,34,1.0,1.0,0.0,1.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,4.0,9.0,9.0,8.0,4.0,3.0,1.0,5.0,0.0,1.0,3.0,26.0,7.0,13.0,5.0,11.0,136.0,21.0,9.0,3.0,1.0,5.0,3.0
3627,25.0,22,34,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,3.0,2.0,2.0,12.0,14.0,7.0,6.0,7.0,0.0,6.0,0.0,0.0,3.0,26.0,8.0,18.0,4.0,14.0,166.0,26.0,15.0,0.0,3.0,6.0,7.0
3628,21.0,23,34,0.0,0.0,1.0,0.0,2.0,0.0,15.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,5.0,2.0,13.0,4.0,5.0,4.0,6.0,1.0,2.0,0.0,0.0,0.0,31.0,14.0,10.0,7.0,9.0,156.0,22.0,19.0,0.0,3.0,2.0,6.0
3629,16.0,24,34,0.0,0.0,3.0,0.0,2.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,10.0,6.0,4.0,2.0,5.0,2.0,4.0,1.0,0.0,2.0,19.0,9.0,8.0,4.0,9.0,114.0,17.0,15.0,0.0,1.0,4.0,5.0
3630,8.0,25,34,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,16.0,6.0,0.0,2.0,6.0,65.0,9.0,8.0,0.0,2.0,0.0,3.0
3631,10.0,26,34,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,2.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,0.0,5.0,3.0,5.0,1.0,2.0,0.0,5.0,0.0,0.0,0.0,19.0,8.0,3.0,4.0,8.0,88.0,11.0,7.0,0.0,2.0,5.0,2.0
3632,11.0,27,34,1.0,0.0,2.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,3.0,9.0,2.0,2.0,3.0,2.0,0.0,4.0,0.0,0.0,0.0,16.0,8.0,6.0,3.0,7.0,88.0,12.0,8.0,1.0,1.0,4.0,2.0
3633,11.0,28,34,0.0,0.0,2.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,8.0,2.0,6.0,0.0,4.0,0.0,3.0,3.0,0.0,0.0,24.0,1.0,7.0,5.0,4.0,98.0,12.0,13.0,0.0,1.0,3.0,4.0
3634,6.0,29,34,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,2.0,0.0,0.0,0.0,10.0,5.0,3.0,0.0,5.0,53.0,7.0,5.0,0.0,2.0,2.0,4.0
3635,9.0,30,34,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,4.0,4.0,3.0,1.0,4.0,0.0,2.0,1.0,0.0,1.0,15.0,6.0,3.0,0.0,8.0,75.0,10.0,5.0,0.0,5.0,2.0,4.0
3636,31.0,31,34,0.0,1.0,1.0,2.0,2.0,0.0,17.0,7.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,6.0,6.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,3.0,5.0,3.0,19.0,8.0,15.0,4.0,14.0,2.0,10.0,0.0,0.0,1.0,48.0,17.0,21.0,7.0,24.0,261.0,32.0,23.0,3.0,4.0,10.0,14.0
3637,14.0,32,34,1.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,0.0,3.0,0.0,2.0,1.0,0.0,4.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,1.0,1.0,4.0,6.0,5.0,8.0,1.0,2.0,1.0,3.0,0.0,0.0,0.0,21.0,10.0,8.0,2.0,15.0,125.0,15.0,12.0,1.0,3.0,3.0,2.0
3638,33.0,33,34,0.0,0.0,7.0,0.0,2.0,0.0,30.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,3.0,5.0,8.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,4.0,2.0,5.0,24.0,6.0,16.0,4.0,14.0,0.0,7.0,1.0,0.0,0.0,65.0,14.0,13.0,10.0,22.0,285.0,34.0,39.0,0.0,4.0,7.0,14.0
3639,13.0,34,34,0.0,0.0,2.0,0.0,2.0,0.0,8.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,4.0,5.0,5.0,2.0,3.0,0.0,3.0,0.0,0.0,2.0,17.0,5.0,10.0,2.0,8.0,98.0,14.0,12.0,0.0,3.0,3.0,3.0
3640,7.0,35,34,0.0,0.0,3.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,3.0,5.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,16.0,5.0,2.0,1.0,5.0,70.0,8.0,10.0,0.0,0.0,1.0,6.0
3641,12.0,36,34,1.0,0.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,7.0,2.0,5.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,20.0,6.0,7.0,5.0,7.0,94.0,13.0,7.0,1.0,0.0,5.0,3.0
3642,22.0,37,34,1.0,2.0,3.0,0.0,1.0,1.0,15.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,5.0,1.0,4.0,13.0,13.0,6.0,2.0,9.0,1.0,2.0,1.0,0.0,0.0,34.0,16.0,15.0,4.0,12.0,182.0,23.0,22.0,4.0,3.0,2.0,9.0
3643,8.0,38,34,0.0,1.0,1.0,0.0,0.0,1.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,2.0,5.0,0.0,4.0,0.0,6.0,0.0,0.0,0.0,17.0,4.0,8.0,1.0,4.0,79.0,9.0,8.0,2.0,1.0,6.0,4.0
3644,19.0,39,34,2.0,0.0,1.0,0.0,1.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,5.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,5.0,0.0,6.0,5.0,6.0,5.0,5.0,0.0,8.0,0.0,0.0,1.0,23.0,13.0,13.0,4.0,13.0,140.0,20.0,8.0,2.0,1.0,8.0,5.0
3645,9.0,40,34,1.0,0.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,5.0,6.0,2.0,2.0,5.0,0.0,6.0,1.0,0.0,0.0,17.0,11.0,6.0,2.0,6.0,94.0,10.0,8.0,3.0,1.0,6.0,5.0
3646,12.0,41,34,0.0,0.0,2.0,1.0,0.0,0.0,7.0,4.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,4.0,6.0,10.0,3.0,6.0,0.0,2.0,0.0,0.0,0.0,16.0,11.0,8.0,2.0,11.0,106.0,13.0,9.0,1.0,1.0,2.0,6.0
3647,17.0,42,34,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,2.0,2.0,4.0,11.0,5.0,6.0,1.0,8.0,0.0,4.0,2.0,0.0,1.0,25.0,12.0,8.0,5.0,9.0,139.0,18.0,12.0,0.0,3.0,4.0,8.0
3648,33.0,43,34,1.0,2.0,1.0,1.0,6.0,0.0,24.0,4.0,0.0,5.0,0.0,2.0,2.0,0.0,3.0,5.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,4.0,5.0,13.0,10.0,7.0,5.0,6.0,2.0,9.0,1.0,4.0,1.0,48.0,17.0,14.0,9.0,13.0,237.0,34.0,35.0,4.0,5.0,9.0,6.0
3649,10.0,44,34,0.0,1.0,1.0,0.0,1.0,0.0,5.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,6.0,6.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,18.0,5.0,5.0,0.0,10.0,87.0,11.0,8.0,1.0,2.0,4.0,3.0
3650,13.0,45,34,0.0,1.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,5.0,4.0,6.0,5.0,2.0,4.0,0.0,5.0,0.0,0.0,0.0,26.0,5.0,8.0,3.0,7.0,108.0,14.0,9.0,1.0,1.0,5.0,4.0
3651,23.0,46,34,0.0,0.0,2.0,0.0,3.0,0.0,9.0,5.0,2.0,3.0,2.0,1.0,2.0,0.0,5.0,2.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,4.0,5.0,9.0,8.0,2.0,6.0,2.0,5.0,0.0,1.0,4.0,32.0,11.0,15.0,6.0,10.0,168.0,24.0,16.0,0.0,5.0,5.0,6.0
3652,16.0,47,34,1.0,0.0,3.0,0.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,9.0,4.0,2.0,4.0,3.0,2.0,3.0,0.0,1.0,2.0,19.0,7.0,7.0,3.0,9.0,100.0,17.0,10.0,1.0,1.0,3.0,3.0
3653,6.0,48,34,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,6.0,5.0,6.0,4.0,4.0,51.0,7.0,4.0,0.0,0.0,3.0,1.0
3654,7.0,49,34,1.0,0.0,0.0,0.0,0.0,1.0,6.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,8.0,7.0,3.0,1.0,4.0,52.0,8.0,6.0,2.0,0.0,3.0,2.0
3655,15.0,50,34,0.0,0.0,1.0,0.0,5.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,6.0,3.0,5.0,2.0,2.0,1.0,8.0,0.0,2.0,0.0,20.0,6.0,13.0,5.0,6.0,109.0,16.0,10.0,0.0,3.0,8.0,2.0
3656,9.0,51,34,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,6.0,1.0,1.0,0.0,0.0,2.0,13.0,3.0,5.0,0.0,4.0,62.0,10.0,7.0,0.0,2.0,1.0,6.0
